cmpdBarcode	plateType	wellReference	corp_name	batch_number	cmpdConc	supplier
C1128190	Hitpick	U020	DNS001388754	1	7.68	NA
C1128190	Hitpick	U021	DNS001388754	1	2.4576	NA
C1128190	Hitpick	U022	DNS001388754	1	2.4576	NA
C1128190	Hitpick	U023	DNS001388754	1	0.78645	NA
C1128190	Hitpick	U024	DNS001388754	1	0.78645	NA
C1128190	Hitpick	U025	DNS001388754	1	0.25166	NA
C1128190	Hitpick	U026	DNS001388754	1	0.25166	NA
C1128190	Hitpick	U027	DNS001388754	1	0.080527	NA
C1128190	Hitpick	U028	DNS001388754	1	0.080527	NA
C1128190	Hitpick	U029	DNS001391375	1	75	NA
C1128190	Hitpick	U030	DNS001391375	1	75	NA
C1128190	Hitpick	U031	DNS001391375	1	24	NA
C1128190	Hitpick	U032	DNS001391375	1	24	NA
C1128190	Hitpick	U033	DNS001391375	1	7.68	NA
C1128190	Hitpick	U034	DNS001391375	1	7.68	NA
C1128190	Hitpick	U035	DNS001391375	1	2.4576	NA
C1128190	Hitpick	U036	DNS001391375	1	2.4576	NA
C1128190	Hitpick	U037	DNS001391375	1	0.78645	NA
C1128190	Hitpick	U038	DNS001391375	1	0.78645	NA
C1128190	Hitpick	U039	DNS001391375	1	0.25166	NA
C1128190	Hitpick	U040	DNS001391375	1	0.25166	NA
C1128190	Hitpick	U041	DNS001391375	1	0.080527	NA
C1128190	Hitpick	U042	DNS001391375	1	0.080527	NA
C1128190	Hitpick	V001	DNS000010087	3	75	NA
C1128190	Hitpick	V002	DNS000010087	3	75	NA
C1128190	Hitpick	V003	DNS000010087	3	24	NA
C1128190	Hitpick	V004	DNS000010087	3	24	NA
C1128190	Hitpick	V005	DNS000010087	3	7.68	NA
C1128190	Hitpick	V006	DNS000010087	3	7.68	NA
C1128190	Hitpick	V007	DNS000010087	3	2.4576	NA
C1128190	Hitpick	V008	DNS000010087	3	2.4576	NA
C1128190	Hitpick	V009	DNS000010087	3	0.78645	NA
C1128190	Hitpick	V010	DNS000010087	3	0.78645	NA
C1128190	Hitpick	V011	DNS000010087	3	0.25166	NA
C1128190	Hitpick	V012	DNS000010087	3	0.25166	NA
C1128190	Hitpick	V013	DNS000010087	3	0.080527	NA
C1128190	Hitpick	V014	DNS000010087	3	0.080527	NA
C1128190	Hitpick	V015	DNS001388754	1	75	NA
C1128190	Hitpick	V016	DNS001388754	1	75	NA
C1128190	Hitpick	V017	DNS001388754	1	24	NA
C1128190	Hitpick	V018	DNS001388754	1	24	NA
C1128190	Hitpick	V019	DNS001388754	1	7.68	NA
C1128190	Hitpick	V020	DNS001388754	1	7.68	NA
C1128190	Hitpick	V021	DNS001388754	1	2.4576	NA
C1128190	Hitpick	V022	DNS001388754	1	2.4576	NA
C1128190	Hitpick	V023	DNS001388754	1	0.78645	NA
C1128190	Hitpick	V024	DNS001388754	1	0.78645	NA
C1128190	Hitpick	V025	DNS001388754	1	0.25166	NA
C1128190	Hitpick	V026	DNS001388754	1	0.25166	NA
C1128190	Hitpick	V027	DNS001388754	1	0.080527	NA
C1128190	Hitpick	V028	DNS001388754	1	0.080527	NA
C1128190	Hitpick	V029	DNS001391375	1	75	NA
C1128190	Hitpick	V030	DNS001391375	1	75	NA
C1128190	Hitpick	V031	DNS001391375	1	24	NA
C1128190	Hitpick	V032	DNS001391375	1	24	NA
C1128190	Hitpick	V033	DNS001391375	1	7.68	NA
C1128190	Hitpick	V034	DNS001391375	1	7.68	NA
C1128190	Hitpick	V035	DNS001391375	1	2.4576	NA
C1128190	Hitpick	V036	DNS001391375	1	2.4576	NA
C1128190	Hitpick	V037	DNS001391375	1	0.78645	NA
C1128190	Hitpick	V038	DNS001391375	1	0.78645	NA
C1128190	Hitpick	V039	DNS001391375	1	0.25166	NA
C1128190	Hitpick	V040	DNS001391375	1	0.25166	NA
C1128190	Hitpick	V041	DNS001391375	1	0.080527	NA
C1128190	Hitpick	V042	DNS001391375	1	0.080527	NA
C1128190	Hitpick	W001	DNS000049259	2	75	NA
C1128190	Hitpick	W002	DNS000049259	2	75	NA
C1128190	Hitpick	W003	DNS000049259	2	24	NA
C1128190	Hitpick	W004	DNS000049259	2	24	NA
C1128190	Hitpick	W005	DNS000049259	2	7.68	NA
C1128190	Hitpick	W006	DNS000049259	2	7.68	NA
C1128190	Hitpick	W007	DNS000049259	2	2.4576	NA
C1128190	Hitpick	W008	DNS000049259	2	2.4576	NA
C1128190	Hitpick	W009	DNS000049259	2	0.78645	NA
C1128190	Hitpick	W010	DNS000049259	2	0.78645	NA
C1128190	Hitpick	W011	DNS000049259	2	0.25166	NA
C1128190	Hitpick	W012	DNS000049259	2	0.25166	NA
C1128190	Hitpick	W013	DNS000049259	2	0.080527	NA
C1128190	Hitpick	W014	DNS000049259	2	0.080527	NA
C1128190	Hitpick	W015	DNS001388876	1	75	NA
C1128190	Hitpick	W016	DNS001388876	1	75	NA
C1128190	Hitpick	W017	DNS001388876	1	24	NA
C1128190	Hitpick	W018	DNS001388876	1	24	NA
C1128190	Hitpick	W019	DNS001388876	1	7.68	NA
C1128190	Hitpick	W020	DNS001388876	1	7.68	NA
C1128190	Hitpick	W021	DNS001388876	1	2.4576	NA
C1128190	Hitpick	W022	DNS001388876	1	2.4576	NA
C1128190	Hitpick	W023	DNS001388876	1	0.78645	NA
C1128190	Hitpick	W024	DNS001388876	1	0.78645	NA
C1128190	Hitpick	W025	DNS001388876	1	0.25166	NA
C1128190	Hitpick	W026	DNS001388876	1	0.25166	NA
C1128190	Hitpick	W027	DNS001388876	1	0.080527	NA
C1128190	Hitpick	W028	DNS001388876	1	0.080527	NA
C1128190	Hitpick	W029	DNS001391419	1	75	NA
C1128190	Hitpick	W030	DNS001391419	1	75	NA
C1128190	Hitpick	W031	DNS001391419	1	24	NA
C1128190	Hitpick	W032	DNS001391419	1	24	NA
C1128190	Hitpick	W033	DNS001391419	1	7.68	NA
C1128190	Hitpick	W034	DNS001391419	1	7.68	NA
C1128190	Hitpick	W035	DNS001391419	1	2.4576	NA
C1128190	Hitpick	W036	DNS001391419	1	2.4576	NA
C1128190	Hitpick	W037	DNS001391419	1	0.78645	NA
C1128190	Hitpick	W038	DNS001391419	1	0.78645	NA
C1128190	Hitpick	W039	DNS001391419	1	0.25166	NA
C1128190	Hitpick	W040	DNS001391419	1	0.25166	NA
C1128190	Hitpick	W041	DNS001391419	1	0.080527	NA
C1128190	Hitpick	W042	DNS001391419	1	0.080527	NA
C1128190	Hitpick	X001	DNS000049259	2	75	NA
C1128190	Hitpick	X002	DNS000049259	2	75	NA
C1128190	Hitpick	X003	DNS000049259	2	24	NA
C1128190	Hitpick	X004	DNS000049259	2	24	NA
C1128190	Hitpick	X005	DNS000049259	2	7.68	NA
C1128190	Hitpick	X006	DNS000049259	2	7.68	NA
C1128190	Hitpick	X007	DNS000049259	2	2.4576	NA
C1128190	Hitpick	X008	DNS000049259	2	2.4576	NA
C1128190	Hitpick	X009	DNS000049259	2	0.78645	NA
C1128190	Hitpick	X010	DNS000049259	2	0.78645	NA
C1128190	Hitpick	X011	DNS000049259	2	0.25166	NA
C1128190	Hitpick	X012	DNS000049259	2	0.25166	NA
C1128190	Hitpick	X013	DNS000049259	2	0.080527	NA
C1128190	Hitpick	X014	DNS000049259	2	0.080527	NA
C1128190	Hitpick	X015	DNS001388876	1	75	NA
C1128190	Hitpick	X016	DNS001388876	1	75	NA
C1128190	Hitpick	X017	DNS001388876	1	24	NA
C1128190	Hitpick	X018	DNS001388876	1	24	NA
C1128190	Hitpick	X019	DNS001388876	1	7.68	NA
C1128190	Hitpick	X020	DNS001388876	1	7.68	NA
C1128190	Hitpick	X021	DNS001388876	1	2.4576	NA
C1128190	Hitpick	X022	DNS001388876	1	2.4576	NA
C1128190	Hitpick	X023	DNS001388876	1	0.78645	NA
C1128190	Hitpick	X024	DNS001388876	1	0.78645	NA
C1128190	Hitpick	X025	DNS001388876	1	0.25166	NA
C1128190	Hitpick	X026	DNS001388876	1	0.25166	NA
C1128190	Hitpick	X027	DNS001388876	1	0.080527	NA
C1128190	Hitpick	X028	DNS001388876	1	0.080527	NA
C1128190	Hitpick	X029	DNS001391419	1	75	NA
C1128190	Hitpick	X030	DNS001391419	1	75	NA
C1128190	Hitpick	X031	DNS001391419	1	24	NA
C1128190	Hitpick	X032	DNS001391419	1	24	NA
C1128190	Hitpick	X033	DNS001391419	1	7.68	NA
C1128190	Hitpick	X034	DNS001391419	1	7.68	NA
C1128190	Hitpick	X035	DNS001391419	1	2.4576	NA
C1128190	Hitpick	X036	DNS001391419	1	2.4576	NA
C1128190	Hitpick	X037	DNS001391419	1	0.78645	NA
C1128190	Hitpick	X038	DNS001391419	1	0.78645	NA
C1128190	Hitpick	X039	DNS001391419	1	0.25166	NA
C1128190	Hitpick	X040	DNS001391419	1	0.25166	NA
C1128190	Hitpick	X041	DNS001391419	1	0.080527	NA
C1128190	Hitpick	X042	DNS001391419	1	0.080527	NA
C1128190	Hitpick	Y001	DNS000089344	2	75	NA
C1128190	Hitpick	Y002	DNS000089344	2	75	NA
C1128190	Hitpick	Y003	DNS000089344	2	24	NA
C1128190	Hitpick	Y004	DNS000089344	2	24	NA
C1128190	Hitpick	Y005	DNS000089344	2	7.68	NA
C1128190	Hitpick	Y006	DNS000089344	2	7.68	NA
C1128190	Hitpick	Y007	DNS000089344	2	2.4576	NA
C1128190	Hitpick	Y008	DNS000089344	2	2.4576	NA
C1128190	Hitpick	Y009	DNS000089344	2	0.78645	NA
C1128190	Hitpick	Y010	DNS000089344	2	0.78645	NA
C1128190	Hitpick	Y011	DNS000089344	2	0.25166	NA
C1128190	Hitpick	Y012	DNS000089344	2	0.25166	NA
C1128190	Hitpick	Y013	DNS000089344	2	0.080527	NA
C1128190	Hitpick	Y014	DNS000089344	2	0.080527	NA
C1128190	Hitpick	Y015	DNS001388932	1	75	NA
C1128190	Hitpick	Y016	DNS001388932	1	75	NA
C1128190	Hitpick	Y017	DNS001388932	1	24	NA
C1128190	Hitpick	Y018	DNS001388932	1	24	NA
C1128190	Hitpick	Y019	DNS001388932	1	7.68	NA
C1128190	Hitpick	Y020	DNS001388932	1	7.68	NA
C1128190	Hitpick	Y021	DNS001388932	1	2.4576	NA
C1128190	Hitpick	Y022	DNS001388932	1	2.4576	NA
C1128190	Hitpick	Y023	DNS001388932	1	0.78645	NA
C1128190	Hitpick	Y024	DNS001388932	1	0.78645	NA
C1128190	Hitpick	Y025	DNS001388932	1	0.25166	NA
C1128190	Hitpick	Y026	DNS001388932	1	0.25166	NA
C1128190	Hitpick	Y027	DNS001388932	1	0.080527	NA
C1128190	Hitpick	Y028	DNS001388932	1	0.080527	NA
C1128190	Hitpick	Y029	DNS001391579	1	75	NA
C1128190	Hitpick	Y030	DNS001391579	1	75	NA
C1128190	Hitpick	Y031	DNS001391579	1	24	NA
C1128190	Hitpick	Y032	DNS001391579	1	24	NA
C1128190	Hitpick	Y033	DNS001391579	1	7.68	NA
C1128190	Hitpick	Y034	DNS001391579	1	7.68	NA
C1128190	Hitpick	Y035	DNS001391579	1	2.4576	NA
C1128190	Hitpick	Y036	DNS001391579	1	2.4576	NA
C1128190	Hitpick	Y037	DNS001391579	1	0.78645	NA
C1128190	Hitpick	Y038	DNS001391579	1	0.78645	NA
C1128190	Hitpick	Y039	DNS001391579	1	0.25166	NA
C1128190	Hitpick	Y040	DNS001391579	1	0.25166	NA
C1128190	Hitpick	Y041	DNS001391579	1	0.080527	NA
C1128190	Hitpick	Y042	DNS001391579	1	0.080527	NA
C1128190	Hitpick	Z001	DNS000089344	2	75	NA
C1128190	Hitpick	Z002	DNS000089344	2	75	NA
C1128190	Hitpick	Z003	DNS000089344	2	24	NA
C1128190	Hitpick	Z004	DNS000089344	2	24	NA
C1128190	Hitpick	Z005	DNS000089344	2	7.68	NA
C1128190	Hitpick	Z006	DNS000089344	2	7.68	NA
C1128190	Hitpick	Z007	DNS000089344	2	2.4576	NA
C1128190	Hitpick	Z008	DNS000089344	2	2.4576	NA
C1128190	Hitpick	Z009	DNS000089344	2	0.78645	NA
C1128190	Hitpick	Z010	DNS000089344	2	0.78645	NA
C1128190	Hitpick	Z011	DNS000089344	2	0.25166	NA
C1128190	Hitpick	Z012	DNS000089344	2	0.25166	NA
C1128190	Hitpick	Z013	DNS000089344	2	0.080527	NA
C1128190	Hitpick	Z014	DNS000089344	2	0.080527	NA
C1128190	Hitpick	Z015	DNS001388932	1	75	NA
C1128190	Hitpick	Z016	DNS001388932	1	75	NA
C1128190	Hitpick	Z017	DNS001388932	1	24	NA
C1128190	Hitpick	Z018	DNS001388932	1	24	NA
C1128190	Hitpick	Z019	DNS001388932	1	7.68	NA
C1128190	Hitpick	Z020	DNS001388932	1	7.68	NA
C1128190	Hitpick	Z021	DNS001388932	1	2.4576	NA
C1128190	Hitpick	Z022	DNS001388932	1	2.4576	NA
C1128190	Hitpick	Z023	DNS001388932	1	0.78645	NA
C1128190	Hitpick	Z024	DNS001388932	1	0.78645	NA
C1128190	Hitpick	Z025	DNS001388932	1	0.25166	NA
C1128190	Hitpick	Z026	DNS001388932	1	0.25166	NA
C1128190	Hitpick	Z027	DNS001388932	1	0.080527	NA
C1128190	Hitpick	Z028	DNS001388932	1	0.080527	NA
C1128190	Hitpick	Z029	DNS001391579	1	75	NA
C1128190	Hitpick	Z030	DNS001391579	1	75	NA
C1128190	Hitpick	Z031	DNS001391579	1	24	NA
C1128190	Hitpick	Z032	DNS001391579	1	24	NA
C1128190	Hitpick	Z033	DNS001391579	1	7.68	NA
C1128190	Hitpick	Z034	DNS001391579	1	7.68	NA
C1128190	Hitpick	Z035	DNS001391579	1	2.4576	NA
C1128190	Hitpick	Z036	DNS001391579	1	2.4576	NA
C1128190	Hitpick	Z037	DNS001391579	1	0.78645	NA
C1128190	Hitpick	Z038	DNS001391579	1	0.78645	NA
C1128190	Hitpick	Z039	DNS001391579	1	0.25166	NA
C1128190	Hitpick	Z040	DNS001391579	1	0.25166	NA
C1128190	Hitpick	Z041	DNS001391579	1	0.080527	NA
C1128190	Hitpick	Z042	DNS001391579	1	0.080527	NA
C1128190	Hitpick	AA001	DNS000089858	2	75	NA
C1128190	Hitpick	AA002	DNS000089858	2	75	NA
C1128190	Hitpick	AA003	DNS000089858	2	24	NA
C1128190	Hitpick	AA004	DNS000089858	2	24	NA
C1128190	Hitpick	AA005	DNS000089858	2	7.68	NA
C1128190	Hitpick	AA006	DNS000089858	2	7.68	NA
C1128190	Hitpick	AA007	DNS000089858	2	2.4576	NA
C1128190	Hitpick	AA008	DNS000089858	2	2.4576	NA
C1128190	Hitpick	AA009	DNS000089858	2	0.78645	NA
C1128190	Hitpick	AA010	DNS000089858	2	0.78645	NA
C1128190	Hitpick	AA011	DNS000089858	2	0.25166	NA
C1128190	Hitpick	AA012	DNS000089858	2	0.25166	NA
C1128190	Hitpick	AA013	DNS000089858	2	0.080527	NA
C1128190	Hitpick	AA014	DNS000089858	2	0.080527	NA
C1128190	Hitpick	AA015	DNS001389719	1	75	NA
C1128190	Hitpick	AA016	DNS001389719	1	75	NA
C1128190	Hitpick	AA017	DNS001389719	1	24	NA
C1128190	Hitpick	AA018	DNS001389719	1	24	NA
C1128190	Hitpick	AA019	DNS001389719	1	7.68	NA
C1128190	Hitpick	AA020	DNS001389719	1	7.68	NA
C1128190	Hitpick	AA021	DNS001389719	1	2.4576	NA
C1128190	Hitpick	AA022	DNS001389719	1	2.4576	NA
C1128190	Hitpick	AA023	DNS001389719	1	0.78645	NA
C1128190	Hitpick	AA024	DNS001389719	1	0.78645	NA
C1128190	Hitpick	AA025	DNS001389719	1	0.25166	NA
C1128190	Hitpick	AA026	DNS001389719	1	0.25166	NA
C1128190	Hitpick	AA027	DNS001389719	1	0.080527	NA
C1128190	Hitpick	AA028	DNS001389719	1	0.080527	NA
C1128190	Hitpick	AA029	DNS001391714	1	75	NA
C1128190	Hitpick	AA030	DNS001391714	1	75	NA
C1128190	Hitpick	AA031	DNS001391714	1	24	NA
C1128190	Hitpick	AA032	DNS001391714	1	24	NA
C1128190	Hitpick	AA033	DNS001391714	1	7.68	NA
C1128190	Hitpick	AA034	DNS001391714	1	7.68	NA
C1128190	Hitpick	AA035	DNS001391714	1	2.4576	NA
C1128190	Hitpick	AA036	DNS001391714	1	2.4576	NA
C1128190	Hitpick	AA037	DNS001391714	1	0.78645	NA
C1128190	Hitpick	AA038	DNS001391714	1	0.78645	NA
C1128190	Hitpick	AA039	DNS001391714	1	0.25166	NA
C1128190	Hitpick	AA040	DNS001391714	1	0.25166	NA
C1128190	Hitpick	AA041	DNS001391714	1	0.080527	NA
C1128190	Hitpick	AA042	DNS001391714	1	0.080527	NA
C1128190	Hitpick	AB001	DNS000089858	2	75	NA
C1128190	Hitpick	AB002	DNS000089858	2	75	NA
C1128190	Hitpick	AB003	DNS000089858	2	24	NA
C1128190	Hitpick	AB004	DNS000089858	2	24	NA
C1128190	Hitpick	AB005	DNS000089858	2	7.68	NA
C1128190	Hitpick	AB006	DNS000089858	2	7.68	NA
C1128190	Hitpick	AB007	DNS000089858	2	2.4576	NA
C1128190	Hitpick	AB008	DNS000089858	2	2.4576	NA
C1128190	Hitpick	AB009	DNS000089858	2	0.78645	NA
C1128190	Hitpick	AB010	DNS000089858	2	0.78645	NA
C1128190	Hitpick	AB011	DNS000089858	2	0.25166	NA
C1128190	Hitpick	AB012	DNS000089858	2	0.25166	NA
C1128190	Hitpick	AB013	DNS000089858	2	0.080527	NA
C1128190	Hitpick	AB014	DNS000089858	2	0.080527	NA
C1128190	Hitpick	AB015	DNS001389719	1	75	NA
C1128190	Hitpick	AB016	DNS001389719	1	75	NA
C1128190	Hitpick	AB017	DNS001389719	1	24	NA
C1128190	Hitpick	AB018	DNS001389719	1	24	NA
C1128190	Hitpick	AB019	DNS001389719	1	7.68	NA
C1128190	Hitpick	AB020	DNS001389719	1	7.68	NA
C1128190	Hitpick	AB021	DNS001389719	1	2.4576	NA
C1128190	Hitpick	AB022	DNS001389719	1	2.4576	NA
C1128190	Hitpick	AB023	DNS001389719	1	0.78645	NA
C1128190	Hitpick	AB024	DNS001389719	1	0.78645	NA
C1128190	Hitpick	AB025	DNS001389719	1	0.25166	NA
C1128190	Hitpick	AB026	DNS001389719	1	0.25166	NA
C1128190	Hitpick	AB027	DNS001389719	1	0.080527	NA
C1128190	Hitpick	AB028	DNS001389719	1	0.080527	NA
C1128190	Hitpick	AB029	DNS001391714	1	75	NA
C1128190	Hitpick	AB030	DNS001391714	1	75	NA
C1128190	Hitpick	AB031	DNS001391714	1	24	NA
C1128190	Hitpick	AB032	DNS001391714	1	24	NA
C1128190	Hitpick	AB033	DNS001391714	1	7.68	NA
C1128190	Hitpick	AB034	DNS001391714	1	7.68	NA
C1128190	Hitpick	AB035	DNS001391714	1	2.4576	NA
C1128190	Hitpick	AB036	DNS001391714	1	2.4576	NA
C1128190	Hitpick	AB037	DNS001391714	1	0.78645	NA
C1128190	Hitpick	AB038	DNS001391714	1	0.78645	NA
C1128190	Hitpick	AB039	DNS001391714	1	0.25166	NA
C1128190	Hitpick	AB040	DNS001391714	1	0.25166	NA
C1128190	Hitpick	AB041	DNS001391714	1	0.080527	NA
C1128190	Hitpick	AB042	DNS001391714	1	0.080527	NA
C1128190	Hitpick	AC001	DNS000093674	2	75	NA
C1128190	Hitpick	AC002	DNS000093674	2	75	NA
C1128190	Hitpick	AC003	DNS000093674	2	24	NA
C1128190	Hitpick	AC004	DNS000093674	2	24	NA
C1128190	Hitpick	AC005	DNS000093674	2	7.68	NA
C1128190	Hitpick	AC006	DNS000093674	2	7.68	NA
C1128190	Hitpick	AC007	DNS000093674	2	2.4576	NA
C1128190	Hitpick	AC008	DNS000093674	2	2.4576	NA
C1128190	Hitpick	AC009	DNS000093674	2	0.78645	NA
C1128190	Hitpick	AC010	DNS000093674	2	0.78645	NA
C1128190	Hitpick	AC011	DNS000093674	2	0.25166	NA
C1128190	Hitpick	AC012	DNS000093674	2	0.25166	NA
C1128190	Hitpick	AC013	DNS000093674	2	0.080527	NA
C1128190	Hitpick	AC014	DNS000093674	2	0.080527	NA
C1128190	Hitpick	AC015	DNS001389753	1	75	NA
C1128190	Hitpick	AC016	DNS001389753	1	75	NA
C1128190	Hitpick	AC017	DNS001389753	1	24	NA
C1128190	Hitpick	AC018	DNS001389753	1	24	NA
C1128190	Hitpick	AC019	DNS001389753	1	7.68	NA
C1128190	Hitpick	AC020	DNS001389753	1	7.68	NA
C1128190	Hitpick	AC021	DNS001389753	1	2.4576	NA
C1128190	Hitpick	AC022	DNS001389753	1	2.4576	NA
C1128190	Hitpick	AC023	DNS001389753	1	0.78645	NA
C1128190	Hitpick	AC024	DNS001389753	1	0.78645	NA
C1128190	Hitpick	AC025	DNS001389753	1	0.25166	NA
C1128190	Hitpick	AC026	DNS001389753	1	0.25166	NA
C1128190	Hitpick	AC027	DNS001389753	1	0.080527	NA
C1128190	Hitpick	AC028	DNS001389753	1	0.080527	NA
C1128190	Hitpick	AC029	DNS001391731	1	75	NA
C1128190	Hitpick	AC030	DNS001391731	1	75	NA
C1128190	Hitpick	AC031	DNS001391731	1	24	NA
C1128190	Hitpick	AC032	DNS001391731	1	24	NA
C1128190	Hitpick	AC033	DNS001391731	1	7.68	NA
C1128190	Hitpick	AC034	DNS001391731	1	7.68	NA
C1128190	Hitpick	AC035	DNS001391731	1	2.4576	NA
C1128190	Hitpick	AC036	DNS001391731	1	2.4576	NA
C1128190	Hitpick	AC037	DNS001391731	1	0.78645	NA
C1128190	Hitpick	AC038	DNS001391731	1	0.78645	NA
C1128190	Hitpick	AC039	DNS001391731	1	0.25166	NA
C1128190	Hitpick	AC040	DNS001391731	1	0.25166	NA
C1128190	Hitpick	AC041	DNS001391731	1	0.080527	NA
C1128190	Hitpick	AC042	DNS001391731	1	0.080527	NA
C1128190	Hitpick	AD001	DNS000093674	2	75	NA
C1128190	Hitpick	AD002	DNS000093674	2	75	NA
C1128190	Hitpick	AD003	DNS000093674	2	24	NA
C1128190	Hitpick	AD004	DNS000093674	2	24	NA
C1128190	Hitpick	AD005	DNS000093674	2	7.68	NA
C1128190	Hitpick	AD006	DNS000093674	2	7.68	NA
C1128190	Hitpick	AD007	DNS000093674	2	2.4576	NA
C1128190	Hitpick	AD008	DNS000093674	2	2.4576	NA
C1128190	Hitpick	AD009	DNS000093674	2	0.78645	NA
C1128190	Hitpick	AD010	DNS000093674	2	0.78645	NA
C1128190	Hitpick	AD011	DNS000093674	2	0.25166	NA
C1128190	Hitpick	AD012	DNS000093674	2	0.25166	NA
C1128190	Hitpick	AD013	DNS000093674	2	0.080527	NA
C1128190	Hitpick	AD014	DNS000093674	2	0.080527	NA
C1128190	Hitpick	AD015	DNS001389753	1	75	NA
C1128190	Hitpick	AD016	DNS001389753	1	75	NA
C1128190	Hitpick	AD017	DNS001389753	1	24	NA
C1128190	Hitpick	AD018	DNS001389753	1	24	NA
C1128190	Hitpick	AD019	DNS001389753	1	7.68	NA
C1128190	Hitpick	AD020	DNS001389753	1	7.68	NA
C1128190	Hitpick	AD021	DNS001389753	1	2.4576	NA
C1128190	Hitpick	AD022	DNS001389753	1	2.4576	NA
C1128190	Hitpick	AD023	DNS001389753	1	0.78645	NA
C1128190	Hitpick	AD024	DNS001389753	1	0.78645	NA
C1128190	Hitpick	AD025	DNS001389753	1	0.25166	NA
C1128190	Hitpick	AD026	DNS001389753	1	0.25166	NA
C1128190	Hitpick	AD027	DNS001389753	1	0.080527	NA
C1128190	Hitpick	AD028	DNS001389753	1	0.080527	NA
C1128190	Hitpick	AD029	DNS001391731	1	75	NA
C1128190	Hitpick	AD030	DNS001391731	1	75	NA
C1128190	Hitpick	AD031	DNS001391731	1	24	NA
C1128190	Hitpick	AD032	DNS001391731	1	24	NA
C1128190	Hitpick	AD033	DNS001391731	1	7.68	NA
C1128190	Hitpick	AD034	DNS001391731	1	7.68	NA
C1128190	Hitpick	AD035	DNS001391731	1	2.4576	NA
C1128190	Hitpick	AD036	DNS001391731	1	2.4576	NA
C1128190	Hitpick	AD037	DNS001391731	1	0.78645	NA
C1128190	Hitpick	AD038	DNS001391731	1	0.78645	NA
C1128190	Hitpick	AD039	DNS001391731	1	0.25166	NA
C1128190	Hitpick	AD040	DNS001391731	1	0.25166	NA
C1128190	Hitpick	AD041	DNS001391731	1	0.080527	NA
C1128190	Hitpick	AD042	DNS001391731	1	0.080527	NA
C1128190	Hitpick	AE001	DNS000096970	2	75	NA
C1128190	Hitpick	AE002	DNS000096970	2	75	NA
C1128190	Hitpick	AE003	DNS000096970	2	24	NA
C1128190	Hitpick	AE004	DNS000096970	2	24	NA
C1128190	Hitpick	AE005	DNS000096970	2	7.68	NA
C1128190	Hitpick	AE006	DNS000096970	2	7.68	NA
C1128190	Hitpick	AE007	DNS000096970	2	2.4576	NA
C1128190	Hitpick	AE008	DNS000096970	2	2.4576	NA
C1128190	Hitpick	AE009	DNS000096970	2	0.78645	NA
C1128190	Hitpick	AE010	DNS000096970	2	0.78645	NA
C1128190	Hitpick	AE011	DNS000096970	2	0.25166	NA
C1128190	Hitpick	AE012	DNS000096970	2	0.25166	NA
C1128190	Hitpick	AE013	DNS000096970	2	0.080527	NA
C1128190	Hitpick	AE014	DNS000096970	2	0.080527	NA
C1128190	Hitpick	AE015	DNS001389754	1	75	NA
C1128190	Hitpick	AE016	DNS001389754	1	75	NA
C1128190	Hitpick	AE017	DNS001389754	1	24	NA
C1128190	Hitpick	AE018	DNS001389754	1	24	NA
C1128190	Hitpick	AE019	DNS001389754	1	7.68	NA
C1128190	Hitpick	AE020	DNS001389754	1	7.68	NA
C1128190	Hitpick	AE021	DNS001389754	1	2.4576	NA
C1128190	Hitpick	AE022	DNS001389754	1	2.4576	NA
C1128190	Hitpick	AE023	DNS001389754	1	0.78645	NA
C1128190	Hitpick	AE024	DNS001389754	1	0.78645	NA
C1128190	Hitpick	AE025	DNS001389754	1	0.25166	NA
C1128190	Hitpick	AE026	DNS001389754	1	0.25166	NA
C1128190	Hitpick	AE027	DNS001389754	1	0.080527	NA
C1128190	Hitpick	AE028	DNS001389754	1	0.080527	NA
C1128190	Hitpick	AE029	DNS001391755	1	75	NA
C1128190	Hitpick	AE030	DNS001391755	1	75	NA
C1128190	Hitpick	AE031	DNS001391755	1	24	NA
C1128190	Hitpick	AE032	DNS001391755	1	24	NA
C1128190	Hitpick	AE033	DNS001391755	1	7.68	NA
C1128190	Hitpick	AE034	DNS001391755	1	7.68	NA
C1128190	Hitpick	AE035	DNS001391755	1	2.4576	NA
C1128190	Hitpick	AE036	DNS001391755	1	2.4576	NA
C1128190	Hitpick	AE037	DNS001391755	1	0.78645	NA
C1128190	Hitpick	AE038	DNS001391755	1	0.78645	NA
C1128190	Hitpick	AE039	DNS001391755	1	0.25166	NA
C1128190	Hitpick	AE040	DNS001391755	1	0.25166	NA
C1128190	Hitpick	AE041	DNS001391755	1	0.080527	NA
C1128190	Hitpick	AE042	DNS001391755	1	0.080527	NA
C1128190	Hitpick	AF001	DNS000096970	2	75	NA
C1128190	Hitpick	AF002	DNS000096970	2	75	NA
C1128190	Hitpick	AF003	DNS000096970	2	24	NA
C1128190	Hitpick	AF004	DNS000096970	2	24	NA
C1128190	Hitpick	AF005	DNS000096970	2	7.68	NA
C1128190	Hitpick	AF006	DNS000096970	2	7.68	NA
C1128190	Hitpick	AF007	DNS000096970	2	2.4576	NA
C1128190	Hitpick	AF008	DNS000096970	2	2.4576	NA
C1128190	Hitpick	AF009	DNS000096970	2	0.78645	NA
C1128190	Hitpick	AF010	DNS000096970	2	0.78645	NA
C1128190	Hitpick	AF011	DNS000096970	2	0.25166	NA
